idpm,latitud,longitud,nombre_via,ih,temperatura,velocidad_viento,precipitacion,humedad,PM25,CO,NO,NO2
613,39.454973915563833,-0.384153141009714,"Carrer de Sant Vicent MÃ rtir, 250",341,14.0,4,0.0,68,8.8781,0.2431,23.992800000000003,40.87
614,39.459442566128963,-0.383085636844528,"Carrer de Sant Vicent MÃ rtir, 192-194",800,14.0,4,0.0,68,10.438699999999999,0.28900000000000003,46.4838,61.8463
615,39.457066008147159,-0.383711692187024,"Carrer de Sant Vicent MÃ rtir, 216",300,14.0,4,0.0,68,8.7387,0.23900000000000002,21.983800000000002,38.9963
616,39.460269166760369,-0.385359771790738,"Avinguda de Giorgeta, 22-24",1139,14.0,4,0.0,68,11.5913,0.3229,63.094800000000006,77.33859999999999
617,39.462042500391135,-0.386604669928012,"Avinguda de Giorgeta, 4-6",1254,14.0,4,0.0,68,11.9823,0.33440000000000003,68.72980000000001,82.5941
618,39.460982489473558,-0.382680819326821,"Carrer de Sant Vicent MÃ rtir, 172-174",779,14.0,4,0.0,68,10.3673,0.2869,45.454800000000006,60.8866
619,39.463754641099477,-0.383967364413434,"Carrer de MarvÃ , 25",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
704,39.462941028745426,-0.39704400269638,"Carrer de l'Arxiduc Carles, 73",510,14.0,4,0.0,68,9.4527,0.26,32.27380000000001,48.5933
705,39.461827896320685,-0.396201428420336,"Carrer de Fontanars dels Alforins, 64",139,14.0,4,0.0,68,8.1913,0.22290000000000001,14.094800000000003,31.6386
706,39.462499112881645,-0.397034104923456,"Carrer de Fontanars dels Alforins, 69",132,14.0,4,0.0,68,8.1675,0.2222,13.751800000000003,31.3187
1127,39.481565055065602,-0.373822764780892,"Carrer de Santa Rita, 11",439,14.0,4,0.0,68,9.2113,0.2529,28.794800000000002,45.348600000000005
1128,39.486606610761974,-0.371769610729892,"Carrer de Fra Pere Vives, 37",24,14.0,4,0.0,68,7.8003,0.2114,8.459800000000005,26.3831
1129,39.486767468396522,-0.37299570504134,"Carrer de Fra Pere Vives, 13-25",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
1130,39.486564575365136,-0.375217474631217,"Carrer de l'Actor Mora, 4",24,14.0,4,0.0,68,7.8003,0.2114,8.459800000000005,26.3831
1131,39.486425021619468,-0.376494448727304,"Carrer de l'Actor Mora, 16",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
1134,39.486195465765569,-0.377850498085209,"Carrer de l'Actor Mora, 31",14,14.0,4,0.0,68,7.7663,0.2104,7.969800000000003,25.9261
1136,39.486382334835056,-0.375903040332166,"Carrer de l'Actor Mora, 11",10,14.0,4,0.0,68,7.7527,0.21000000000000002,7.773800000000001,25.7433
1327,39.489842822265622,-0.371002652888019,"Avinguda del Primat Reig, 18",1113,14.0,4,0.0,68,11.5029,0.32030000000000003,61.820800000000006,76.15039999999999
1328,39.488680409769103,-0.369217366968634,"Avinguda del Primat Reig, 59",627,14.0,4,0.0,68,9.8505,0.2717,38.006800000000005,53.940200000000004
1329,39.489475785982656,-0.370273659760695,"Avinguda del Primat Reig, 47",615,14.0,4,0.0,68,9.8097,0.2705,37.418800000000005,53.3918
1417,39.47566769935861,-0.35333105156892,"Avinguda de Blasco IbÃ¡Ã±ez, 66",912,14.0,4,0.0,68,10.8195,0.3002,51.9718,66.9647
1425,39.473284579945002,-0.356815523901821,"Avinguda d'AragÃ³, 36",685,14.0,4,0.0,68,10.0477,0.2775,40.84880000000001,56.5908
1114,39.481792393465604,-0.372828088682105,"Carrer d'Almassora, 2",149,14.0,4,0.0,68,8.2253,0.22390000000000002,14.584800000000003,32.095600000000005
1115,39.482445861566553,-0.372255089675191,"Carrer del Pintor Vilar, 2",43,14.0,4,0.0,68,7.8649000000000004,0.2133,9.390800000000002,27.2514
3622,39.478458144271407,-0.400290052307276,"Carrer de la Vall de la Ballestera, 40",201,14.0,4,0.0,68,8.4021,0.2291,17.132800000000003,34.472
3623,39.478537142134968,-0.402491670557028,"Carrer de la Vall de la Ballestera, 50",159,14.0,4,0.0,68,8.2593,0.22490000000000002,15.074800000000003,32.5526
3632,39.483018812165142,-0.394209842815196,"Avinguda de Pius XII, 33",1178,14.0,4,0.0,68,11.723899999999999,0.3268,65.00580000000001,79.1209
3635,39.476328971263086,-0.396737024215402,"Avinguda de PÃ©rez GaldÃ³s, 33",4,14.0,4,0.0,68,7.7323,0.2094,7.4798000000000044,25.4691
3701,39.501594318492593,-0.369019240921012,"Avinguda de la ConstituciÃ³, 297-299",523,14.0,4,0.0,68,9.4969,0.2613,32.91080000000001,49.1874
3702,39.50140460275361,-0.369093216988272,"Avinguda de la ConstituciÃ³, 297",442,14.0,4,0.0,68,9.2215,0.2532,28.941800000000004,45.4857
3703,39.493624188216444,-0.373029676084966,"Avinguda de la ConstituciÃ³, 188",273,14.0,4,0.0,68,8.6469,0.2363,20.660800000000002,37.7624
3704,39.503038038936154,-0.368334911152326,"CamÃ­ RacÃ³ de l'Anell, 7",491,14.0,4,0.0,68,9.3881,0.2581,31.342800000000004,47.724999999999994
3705,39.496018082749039,-0.372212394945515,"Carrer del Comte de Lumiares, 24",342,14.0,4,0.0,68,8.8815,0.2432,24.041800000000002,40.9157
4209,39.492889242194998,-0.367728180813298,"Carrer de Sant Vicent de PaÃ¼l, 36",42,14.0,4,0.0,68,7.8615,0.2132,9.341800000000003,27.2057
4210,39.492632021544935,-0.368214054218339,"Carrer de Sant Vicent de PaÃ¼l, 32",114,14.0,4,0.0,68,8.106300000000001,0.2204,12.869800000000003,30.4961
4211,39.492917114082573,-0.368269002893004,"Carrer del Duc de Mandas, 28",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
4213,39.493243645338474,-0.367130106921452,"Carrer de l'Arquitecte TolsÃ , 26-38",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
4301,39.445849960526886,-0.369999607371752,"Avinguda de Fernando Abril Martorell, 2",404,14.0,4,0.0,68,9.0923,0.2494,27.079800000000002,43.7491
4302,39.445062705450027,-0.370988302239248,"Avinguda de Fernando Abril Martorell, 48",539,14.0,4,0.0,68,9.5513,0.2629,33.6948,49.9186
4303,39.445171064812371,-0.36906852664508,"Avinguda d'AusiÃ s March, 116-120",2327,14.0,4,0.0,68,15.6305,0.44170000000000004,121.30680000000001,131.6302
4304,39.444899076872169,-0.368856283743617,"Avinguda d'AusiÃ s March, 107",1799,14.0,4,0.0,68,13.8353,0.3889,95.43480000000001,107.50059999999999
4410,39.499421793552585,-0.375571792843694,"Avinguda dels Germans Machado, 79",1539,14.0,4,0.0,68,12.9513,0.3629,82.6948,95.61859999999999
4411,39.499069470385905,-0.379073535899746,"Avinguda dels Germans Machado, 45",1417,14.0,4,0.0,68,12.5365,0.3507,76.7168,90.04320000000001
4412,39.498895789776633,-0.373805134774872,"Avinguda dels Germans Machado, 79",341,14.0,4,0.0,68,8.8781,0.2431,23.992800000000003,40.87
4413,39.498981709382747,-0.373786538315779,"Avinguda dels Germans Machado, 79",1101,14.0,4,0.0,68,11.4621,0.3191,61.23280000000001,75.602
708,39.463043200705869,-0.400670351129553,"Carrer de Fra JunÃ­per Serra, 74-78",192,14.0,4,0.0,68,8.3715,0.22820000000000001,16.691800000000004,34.0607
709,39.464674018935625,-0.400944359489195,"Carrer de Santa Cruz de Tenerife, 18",76,14.0,4,0.0,68,7.9771,0.21660000000000001,11.007800000000003,28.759500000000003
710,39.463859184100883,-0.399854370850497,"Carrer de les Tres Forques, 90",212,14.0,4,0.0,68,8.4395,0.23020000000000002,17.671800000000005,34.9747
711,39.463783832440143,-0.399338934291303,"Carrer de les Tres Forques, 93",131,14.0,4,0.0,68,8.1641,0.22210000000000002,13.702800000000003,31.273
712,39.466315011385426,-0.392363302192874,"Carrer de Xiva, 31",104,14.0,4,0.0,68,8.0723,0.2194,12.379800000000003,30.0391
713,39.466266754581433,-0.392159102112824,"Carrer de Xiva, 27",376,14.0,4,0.0,68,8.9971,0.2466,25.707800000000002,42.4695
714,39.465259146178859,-0.394439717457086,"Carrer d'Enguera, 1",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
716,39.464397537236877,-0.393975449881824,"Carrer d'Enguera, 35",69,14.0,4,0.0,68,7.9533000000000005,0.2159,10.664800000000003,28.4396
724,39.46089516417662,-0.39928650395599,"Carrer de l'Arxiduc Carles, 111",436,14.0,4,0.0,68,9.2011,0.2526,28.647800000000004,45.2115
725,39.460236094801324,-0.40017352551149,"Carrer de l'Arxiduc Carles, 68-70",624,14.0,4,0.0,68,9.840300000000001,0.27140000000000003,37.85980000000001,53.8031
733,39.463559006366992,-0.400965011899052,"Carrer de Fra JunÃ­per Serra, 73",122,14.0,4,0.0,68,8.1335,0.2212,13.261800000000004,30.8617
734,39.463802076501608,-0.401053755338055,"Carrer de les Tres Forques, 96",194,14.0,4,0.0,68,8.3783,0.2284,16.789800000000003,34.152100000000004
735,39.463613232387388,-0.40313971197453,"Carrer de les Tres Forques, 123",211,14.0,4,0.0,68,8.4361,0.2301,17.622800000000005,34.929
736,39.463702750993839,-0.403655322267875,"Carrer de les Tres Forques, 102",261,14.0,4,0.0,68,8.6061,0.2351,20.0728,37.214
738,39.464310520283128,-0.403530573322939,"Carrer de Josep Maestre, 19",107,14.0,4,0.0,68,8.0825,0.2197,12.526800000000003,30.1762
739,39.464003814714651,-0.393656046422439,"Carrer de les Tres Forques, 45",330,14.0,4,0.0,68,8.8407,0.242,23.453800000000005,40.3673
740,39.464163924977932,-0.392381991683318,"Carrer de les Tres Forques, 40-44",183,14.0,4,0.0,68,8.3409,0.2273,16.250800000000005,33.6494
741,39.463933017951362,-0.395486614858688,"Carrer de les Tres Forques, 71",620,14.0,4,0.0,68,9.8267,0.271,37.66380000000001,53.6203
742,39.464173363418524,-0.389634198589259,"Carrer de les Tres Forques, 9-11",300,14.0,4,0.0,68,8.7387,0.23900000000000002,21.983800000000002,38.9963
743,39.464271657885142,-0.390174478080998,"Carrer de les Tres Forques, 28",204,14.0,4,0.0,68,8.4123,0.2294,17.2798,34.6091
803,39.465889154910577,-0.389163698112591,"Avinguda de PÃ©rez GaldÃ³s, 52",438,14.0,4,0.0,68,9.2079,0.2528,28.745800000000003,45.3029
2043,39.47738603758301,-0.34627771887831,"Carrer de Ramon Llull, 37",215,14.0,4,0.0,68,8.4497,0.2305,17.818800000000003,35.1118
2402,39.454733857993588,-0.405191126495442,"Carrer Pau, 4-6",135,14.0,4,0.0,68,8.1777,0.2225,13.898800000000003,31.4558
2443,39.45853335168291,-0.397287186242531,"Avinguda de Jose Roca Coll, 16",151,14.0,4,0.0,68,8.2321,0.22410000000000002,14.682800000000004,32.187
2444,39.457340943857389,-0.396642513664082,"Avinguda de Jose Roca Coll, 14",102,14.0,4,0.0,68,8.0655,0.2192,12.281800000000004,29.9477
2445,39.457209692267902,-0.395980925046336,"Avinguda de Jose Roca Coll, 14",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
2446,39.45733953265372,-0.397221865473922,"Carrer del Canonge TÃ rrega, 14",23,14.0,4,0.0,68,7.7969,0.2113,8.410800000000002,26.337400000000002
2447,39.455285726265707,-0.399186656951081,"Carrer de la Borrasca, 14",11,14.0,4,0.0,68,7.7561,0.2101,7.822800000000004,25.789
2448,39.456960803215907,-0.397085600320303,"Carrer de Fra JunÃ­per Serra, 3-13",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
2509,39.476451298905076,-0.389574482039346,"Gran Via de Ferran el CatÃ²lic, 79-81",1248,14.0,4,0.0,68,11.9619,0.3338,68.4358,82.31989999999999
2510,39.473216392040662,-0.387278043094864,"Gran Via de Ferran el CatÃ²lic, 35-37",1071,14.0,4,0.0,68,11.360100000000001,0.3161,59.7628,74.231
2511,39.471541723303844,-0.386108522682484,"Gran Via de Ferran el CatÃ²lic, 27",938,14.0,4,0.0,68,10.9079,0.3028,53.2458,68.1529
2732,39.483235090795041,-0.357844333865324,"Carrer de RamÃ³n Asensio, 10",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
2733,39.48335418685361,-0.357610997809936,"Carrer del Doctor Vicent Zaragoza, 81",72,14.0,4,0.0,68,7.9635,0.2162,10.811800000000003,28.576700000000002
2734,39.483345532677525,-0.357081524617554,"Carrer del Doctor Vicent Zaragoza, 83",15,14.0,4,0.0,68,7.7697,0.21050000000000002,8.018800000000002,25.9718
2735,39.484142817720652,-0.357469374034624,"Carrer dels Germans Villalonga, 5-7",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
3604,39.477025654069955,-0.395776653386601,"Avinguda de Tirso de Molina, 18",539,14.0,4,0.0,68,9.5513,0.2629,33.6948,49.9186
3605,39.475375469809158,-0.401299832124174,"Avinguda de Manuel de Falla, 41",703,14.0,4,0.0,68,10.1089,0.2793,41.7308,57.413399999999996
3606,39.474440833865309,-0.406069354590472,"Pont del Nou d'Octubre, 41",1482,14.0,4,0.0,68,12.757499999999999,0.3572,79.90180000000001,93.0137
3607,39.479637030467181,-0.393858286242465,"Avinguda de Campanar, 106",144,14.0,4,0.0,68,8.2083,0.22340000000000002,14.339800000000004,31.8671
3608,39.477505095925295,-0.394461333775189,"Avinguda de Tirso de Molina, 12",512,14.0,4,0.0,68,9.4595,0.2602,32.37180000000001,48.6847
3609,39.474979863080911,-0.405797912965696,"Avinguda PÃ­o Baroja, 12",1025,14.0,4,0.0,68,11.2037,0.3115,57.50880000000001,72.1288
3610,39.476347405572852,-0.406203601064736,"Avinguda PÃ­o Baroja, 3",1,14.0,4,0.0,68,7.7221,0.2091,7.332800000000002,25.332
3611,39.47704462337078,-0.406229314813778,"Avinguda PÃ­o Baroja, 3",987,14.0,4,0.0,68,11.0745,0.30770000000000003,55.6468,70.3922
3614,39.478364537612684,-0.399927833836113,"Carrer de la Vall de la Ballestera, 49",337,14.0,4,0.0,68,8.8645,0.2427,23.796800000000005,40.687200000000004
3615,39.478688693986811,-0.39852869990302,"Avinguda del Mestre Rodrigo, 27",790,14.0,4,0.0,68,10.4047,0.28800000000000003,45.99380000000001,61.389300000000006
3618,39.479713599741672,-0.396564840346795,"Carrer de la Vall de la Ballestera, 23",245,14.0,4,0.0,68,8.5517,0.2335,19.288800000000002,36.4828
3621,39.478752459855656,-0.399066450095646,"Carrer de la Vall de la Ballestera, 47",193,14.0,4,0.0,68,8.3749,0.2283,16.740800000000004,34.1064
3621,39.478752459855656,-0.399066450095646,"Carrer de la Vall de la Ballestera, 47",193,14.0,4,0.0,68,8.3749,0.2283,16.740800000000004,34.1064
803,39.465833796283299,-0.389142871415828,"Avinguda de PÃ©rez GaldÃ³s, 52",438,14.0,4,0.0,68,9.2079,0.2528,28.745800000000003,45.3029
804,39.4672905675585,-0.391509446264317,"Avinguda del Cid, 7",1776,14.0,4,0.0,68,13.7571,0.3866,94.3078,106.4495
805,39.468167555643085,-0.391033757935432,"Avinguda de PÃ©rez GaldÃ³s, 75",338,14.0,4,0.0,68,8.8679,0.24280000000000002,23.845800000000004,40.7329
806,39.468334595321522,-0.390927335871037,"Avinguda de PÃ©rez GaldÃ³s, 72",281,14.0,4,0.0,68,8.6741,0.2371,21.052800000000005,38.128
808,39.469358129684949,-0.390203029882145,"Carrer d'Ã€ngel GuimerÃ , 68-70",960,14.0,4,0.0,68,10.9827,0.305,54.323800000000006,69.1583
809,39.469846137751063,-0.392223249639541,"Avinguda de PÃ©rez GaldÃ³s, 93",251,14.0,4,0.0,68,8.5721,0.2341,19.582800000000006,36.757
810,39.466219739209045,-0.385723186723361,"Carrer de Sant Francesc de Borja, 18",1250,14.0,4,0.0,68,11.9687,0.334,68.5338,82.41130000000001
810,39.46623351697653,-0.385750565499646,"Carrer de Sant Francesc de Borja, 18",1250,14.0,4,0.0,68,11.9687,0.334,68.5338,82.41130000000001
811,39.470400765515613,-0.39256089486394,"Avinguda de PÃ©rez GaldÃ³s, 101",540,14.0,4,0.0,68,9.5547,0.263,33.74380000000001,49.964299999999994
811,39.470635200608172,-0.392728269700394,"Avinguda de PÃ©rez GaldÃ³s, 101",540,14.0,4,0.0,68,9.5547,0.263,33.74380000000001,49.964299999999994
812,39.471873960892346,-0.393459292556559,"Avinguda de PÃ©rez GaldÃ³s, 113",1009,14.0,4,0.0,68,11.1493,0.3099,56.7248,71.3976
812,39.471840059329935,-0.393434730520341,"Avinguda de PÃ©rez GaldÃ³s, 113",1009,14.0,4,0.0,68,11.1493,0.3099,56.7248,71.3976
813,39.476489780792988,-0.392785018971869,"Passeig de la Petxina, 37-38",479,14.0,4,0.0,68,9.3473,0.2569,30.754800000000003,47.1766
815,39.474409445036635,-0.395280074929414,"Avinguda de PÃ©rez GaldÃ³s, 126",790,14.0,4,0.0,68,10.4047,0.28800000000000003,45.99380000000001,61.389300000000006
816,39.467118687153153,-0.392820182128029,"Carrer de l'Arxiduc Carles, 3",433,14.0,4,0.0,68,9.190900000000001,0.2523,28.500800000000005,45.0744
817,39.475212627064387,-0.395571525119171,"Passeig de la Petxina, 42",354,14.0,4,0.0,68,8.9223,0.2444,24.629800000000003,41.4641
818,39.466547454672515,-0.393281984023692,"Carrer de l'Arxiduc Carles, 15",419,14.0,4,0.0,68,9.1433,0.2509,27.814800000000005,44.4346
819,39.47523830169041,-0.395839227815533,"Avinguda de PÃ©rez GaldÃ³s, 500",850,14.0,4,0.0,68,10.6087,0.29400000000000004,48.933800000000005,64.1313
820,39.463218422225069,-0.389082902890223,"Carrer de Conca, 86",274,14.0,4,0.0,68,8.6503,0.2364,20.7098,37.808099999999996
820,39.463218422225069,-0.389082902890223,"Carrer de Conca, 86",274,14.0,4,0.0,68,8.6503,0.2364,20.7098,37.808099999999996
821,39.472799147579629,-0.394326154443133,"Avinguda de PÃ©rez GaldÃ³s, 119",851,14.0,4,0.0,68,10.6121,0.29410000000000003,48.9828,64.17699999999999
822,39.465350171773103,-0.388902503218351,"Avinguda de PÃ©rez GaldÃ³s, 44",589,14.0,4,0.0,68,9.7213,0.2679,36.144800000000004,52.203599999999994
825,39.474644731283796,-0.390598369602961,"Carrer de Quart, 124-126",348,14.0,4,0.0,68,8.9019,0.24380000000000002,24.335800000000003,41.1899
3207,39.471825121531261,-0.32456812353012,"Carrer de Pavia, 2",121,14.0,4,0.0,68,8.1301,0.22110000000000002,13.212800000000003,30.816000000000003
1808,39.467752080903871,-0.341622001592156,"Carrer dels Sants Just i Pastor, 120",121,14.0,4,0.0,68,8.1301,0.22110000000000002,13.212800000000003,30.816000000000003
1816,39.470576107521666,-0.337806358346347,"Carrer de JosÃ© MarÃ­a Haro, 35",108,14.0,4,0.0,68,8.0859,0.2198,12.575800000000003,30.2219
1817,39.468968336878063,-0.338431776832927,"Carrer de JosÃ© MarÃ­a Haro, 12",228,14.0,4,0.0,68,8.4939,0.2318,18.455800000000004,35.7059
1818,39.469995325417855,-0.339638838878069,"Carrer de l'Alguer, 30",62,14.0,4,0.0,68,7.9295,0.2152,10.321800000000003,28.1197
1819,39.466532648325824,-0.33958520787676,"Carrer de JosÃ© Aguilar, 53",184,14.0,4,0.0,68,8.3443,0.2274,16.299800000000005,33.6951
1902,39.459293660859686,-0.388443622845824,"Avinguda de Gaspar Aguilar, 7",352,14.0,4,0.0,68,8.9155,0.2442,24.531800000000004,41.372699999999995
1903,39.452438061061066,-0.393084318717343,"Avinguda de Gaspar Aguilar, 99",368,14.0,4,0.0,68,8.9699,0.24580000000000002,25.315800000000003,42.103899999999996
2011,39.47321715636825,-0.348239408858275,"Carrer del Doctor Manuel Candela, 79",531,14.0,4,0.0,68,9.5241,0.2621,33.302800000000005,49.553
2119,39.466647594052411,-0.350697137134565,"Carrer del Doctor Manuel Candela, 16D",353,14.0,4,0.0,68,8.9189,0.24430000000000002,24.580800000000004,41.4184
2120,39.466041028852906,-0.350943913535149,"Carrer del Doctor Manuel Candela, 6",338,14.0,4,0.0,68,8.8679,0.24280000000000002,23.845800000000004,40.7329
2121,39.464877358927232,-0.350231114843365,"Carrer de les Illes CanÃ ries, 123",315,14.0,4,0.0,68,8.7897,0.2405,22.7188,39.681799999999996
2122,39.462454192776683,-0.358198871317851,"Paseo de la Alameda, 39",269,14.0,4,0.0,68,8.6333,0.2359,20.464800000000004,37.5796
2123,39.461964506308334,-0.357746496650921,"Paseo de la Alameda, 38",235,14.0,4,0.0,68,8.5177,0.2325,18.798800000000004,36.025800000000004
2124,39.45932182340502,-0.35391077188346,"Pont de Montolivet, 898",526,14.0,4,0.0,68,9.5071,0.2616,33.0578,49.3245
2125,39.458437816244427,-0.354019073501783,"Pont de Montolivet, 898",412,14.0,4,0.0,68,9.1195,0.2502,27.471800000000005,44.1147
2126,39.461201997788308,-0.355469648046805,"Carrer del Riu Escalona, 67",318,14.0,4,0.0,68,8.7999,0.24080000000000001,22.865800000000004,39.8189
2127,39.460894970364031,-0.356414868613354,"Avinguda de FranÃ§a, 1",428,14.0,4,0.0,68,9.1739,0.2518,28.255800000000004,44.8459
2128,39.461018260869579,-0.352968215983717,"Carrer del Pare TomÃ s de MontaÃ±ana, 81F",432,14.0,4,0.0,68,9.1875,0.2522,28.451800000000002,45.0287
2129,39.46176604754298,-0.352905120081993,"Carrer del Pare TomÃ s de MontaÃ±ana, 35",623,14.0,4,0.0,68,9.8369,0.2713,37.8108,53.757400000000004
2130,39.462449156792403,-0.353081564835178,"Avinguda de les Balears, 30-32",634,14.0,4,0.0,68,9.8743,0.2724,38.3498,54.260099999999994
2221,39.45037712304638,-0.369819197312876,"Carrera de la Fonteta de Sant LluÃ­s, 141",110,14.0,4,0.0,68,8.0927,0.22,12.673800000000004,30.3133
2222,39.450052604183746,-0.369518104001865,"Carrera de la Fonteta de Sant LluÃ­s, 141",79,14.0,4,0.0,68,7.987299999999999,0.2169,11.154800000000003,28.8966
2223,39.458012271969778,-0.359893078678127,"Avinguda de la Plata, 107",220,14.0,4,0.0,68,8.4667,0.231,18.063800000000004,35.3403
1322,39.486499796120462,-0.366821624863095,"Carrer de Genaro Lahuerta Pintor, 47",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
1403,39.480720626498155,-0.36575757053172,"Carrer de Cavanilles, 6",861,14.0,4,0.0,68,10.6461,0.29510000000000003,49.47280000000001,64.634
1413,39.480494988128491,-0.358446277869047,"Avinguda del Primat Reig, 108",881,14.0,4,0.0,68,10.7141,0.29710000000000003,50.45280000000001,65.548
2228,39.456511110884733,-0.363818980762607,"Avinguda de la Plata, 69",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
2228,39.456511110884733,-0.363818980762607,"Avinguda de la Plata, 69",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
2230,39.457081209616547,-0.363457762818673,"Carrer del General Urrutia, 43-45",125,14.0,4,0.0,68,8.1437,0.2215,13.408800000000003,30.9988
2230,39.457081209616547,-0.363457762818673,"Carrer del General Urrutia, 43-45",125,14.0,4,0.0,68,8.1437,0.2215,13.408800000000003,30.9988
2232,39.448850371689147,-0.37020176607,"Avinguda d'AusiÃ s March, 82",1497,14.0,4,0.0,68,12.8085,0.3587,80.63680000000001,93.69919999999999
2233,39.448367359743031,-0.369496930793885,"Avinguda d'AusiÃ s March, 79",263,14.0,4,0.0,68,8.6129,0.2353,20.170800000000003,37.3054
2233,39.448367359743031,-0.369496930793885,"Avinguda d'AusiÃ s March, 79",263,14.0,4,0.0,68,8.6129,0.2353,20.170800000000003,37.3054
2234,39.452538149122752,-0.365575090655918,"Avinguda dels Germans Maristes, 17-19",475,14.0,4,0.0,68,9.3337,0.2565,30.558800000000005,46.9938
2234,39.452538149122752,-0.365575090655918,"Avinguda dels Germans Maristes, 17-19",475,14.0,4,0.0,68,9.3337,0.2565,30.558800000000005,46.9938
2235,39.448308561302923,-0.369637140927707,"Avinguda d'AusiÃ s March, 79",1078,14.0,4,0.0,68,11.3839,0.3168,60.1058,74.55089999999998
2236,39.451823399949831,-0.372302963591574,"Avinguda d'AusiÃ s March, 54",1265,14.0,4,0.0,68,12.0197,0.3355,69.2688,83.0968
2436,39.45955191084353,-0.397164167284878,"Carrer de la Vall d'UixÃ³, 4",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
2437,39.459125087914785,-0.397490325498159,"Carrer de la Vall d'UixÃ³, 8",18,14.0,4,0.0,68,7.7799000000000005,0.21080000000000002,8.165800000000004,26.108900000000002
2439,39.459208664309493,-0.398234365353996,"Avinguda de Jose Roca Coll, 19",170,14.0,4,0.0,68,8.2967,0.226,15.613800000000003,33.0553
2440,39.458974933938364,-0.398509416383524,"Avinguda de Jose Roca Coll, 19",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
3808,39.489597218022936,-0.39926066721194,"Avinguda de les Corts Valencianes, 17",421,14.0,4,0.0,68,9.1501,0.2511,27.912800000000004,44.525999999999996
3809,39.489389222105828,-0.398772451106972,"Avinguda de les Corts Valencianes, 17",1723,14.0,4,0.0,68,13.5769,0.38130000000000003,91.7108,104.0274
3810,39.495694452274897,-0.400424349955854,"Carrer del Camp del TÃºria, 17",124,14.0,4,0.0,68,8.1403,0.2214,13.359800000000003,30.9531
3811,39.495480305135985,-0.399896958146935,"Carrer del Doctor Nicasi Benlloch, 130",424,14.0,4,0.0,68,9.1603,0.2514,28.059800000000003,44.6631
3812,39.495858915158365,-0.403231553912198,"CV-35, 130",1320,14.0,4,0.0,68,12.2067,0.341,71.9638,85.6103
3813,39.492374014862754,-0.401437250447345,"Carrer de la Canal de NavarrÃ©s, 6",15,14.0,4,0.0,68,7.7697,0.21050000000000002,8.018800000000002,25.9718
3814,39.492768986761241,-0.400483474841469,"Carrer de l'Horta Sud, 312",68,14.0,4,0.0,68,7.9499,0.2158,10.615800000000004,28.393900000000002
3815,39.493527153639583,-0.398771625224011,"Carrer de l'Horta Sud, 312",19,14.0,4,0.0,68,7.7833000000000006,0.2109,8.214800000000004,26.154600000000002
1151,39.48671211999968,-0.37609496663691,"Carrer de la Pobla del Duc, 2-4",97,14.0,4,0.0,68,8.0485,0.2187,12.036800000000003,29.7192
1151,39.48671211999968,-0.37609496663691,"Carrer de la Pobla del Duc, 2-4",97,14.0,4,0.0,68,8.0485,0.2187,12.036800000000003,29.7192
1156,39.485337049996502,-0.374711887025173,"Carrer de Ruaya, 12",48,14.0,4,0.0,68,7.8819,0.2138,9.635800000000003,27.4799
1157,39.485731615310698,-0.38022065299001,"Carrer de Reus, 29",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
1158,39.485336833515156,-0.373016972348626,"Carrer de l'Argenter SuÃ¡rez, 11",169,14.0,4,0.0,68,8.2933,0.22590000000000002,15.564800000000004,33.0096
1160,39.482650526808207,-0.372175187994942,"Carrer d'Almassora, 11",59,14.0,4,0.0,68,7.9193,0.2149,10.174800000000001,27.9826
1161,39.480276742927288,-0.373786780393881,"Carrer d'Almassora, 28-30",467,14.0,4,0.0,68,9.3065,0.25570000000000004,30.166800000000002,46.6282
1201,39.490562134738106,-0.380445319766442,"Avinguda del Doctor Peset Aleixandre, 81",930,14.0,4,0.0,68,10.8807,0.302,52.85380000000001,67.7873
1202,39.491989262147889,-0.379119877336148,"CamÃ­ de Montcada, 61-63",481,14.0,4,0.0,68,9.3541,0.2571,30.852800000000006,47.268
1203,39.489514006916295,-0.374807711909188,"Carrer de Sagunt, 178",240,14.0,4,0.0,68,8.5347,0.233,19.043800000000005,36.2543
1204,39.491346632190961,-0.377470973394492,"Avinguda del Doctor Peset Aleixandre, 44",848,14.0,4,0.0,68,10.6019,0.2938,48.835800000000006,64.0399
