id punto de medida,angulo,ptos_gps,nombre_via,tipo
2940,183,"39.4747934231,-0.326600444022","Carrer de Cavite, 8",0
3005,356,"39.4654712525,-0.328780517465","Carrer d'en Vicent Gallart, 49",0
3006,86,"39.4660564964,-0.328537551741","Carrer del Doctor Lluch, 46",0
3008,85,"39.4670886231,-0.328366127538","Carrer del Doctor Lluch, 89",0
3009,177,"39.4670111029,-0.328739989246","Carrer de Just Vilar, 76",0
3010,356,"39.4675524023,-0.32717908211","Carrer del Mediterrani, 40",0
3011,90,"39.4677987797,-0.328268086321","Carrer del Doctor Lluch, 489",0
3012,177,"39.4676684444,-0.328403797068","Carrer del Mediterrani, 27",0
3013,85,"39.4688795861,-0.328123184503","Carrer del Doctor Lluch, 137-139",0
3014,86,"39.4696732647,-0.328012711547","Carrer del Doctor Lluch, 497",0
3015,173,"39.4701366147,-0.328028951216","Calle Cura Planelles, 29",0
3016,265,"39.4687022968,-0.328651520907","Carrer de la Reina, 122",0
3017,265,"39.4669962662,-0.328903450469","Carrer de la Reina, 76",0
3018,265,"39.4654208247,-0.329137329343","Carrer de la Reina, 42",0
3021,0,"39.4703764774,-0.325395215443","Carrer de l'Historiador Coloma, 42",0
3022,270,"39.4703378315,-0.325528760648","Carrer d'EugÃ¨nia ViÃ±es, 187",0
3023,182,"39.4693840235,-0.325917089953","Carrer dels Pescadors, 46",0
3024,270,"39.4693474678,-0.325516304734","Carrer d'EugÃ¨nia ViÃ±es, 58",0
3025,270,"39.4683390738,-0.32548372229","Carrer d'EugÃ¨nia ViÃ±es, 40",0
3026,97,"39.4656483469,-0.324761630313","Passeig de NeptÃº, 72",0
720,52,"39.4618026212,-0.39828854181","Carrer de l'Arxiduc Carles, 93",0
721,312,"39.4618414363,-0.399013637531","Carrer de la Mare de DÃ©u de la Cabeza, 44",0
722,132,"39.4618057667,-0.398871387167","Carrer de la Mare de DÃ©u de la Cabeza, 42",0
723,232,"39.4614662797,-0.398790975185","Carrer de l'Arxiduc Carles, 60",0
724,52,"39.4608951642,-0.399286503956","Carrer de l'Arxiduc Carles, 111",0
725,231,"39.4602360948,-0.400173525511","Carrer de l'Arxiduc Carles, 68-70",0
726,52,"39.4596033022,-0.400673246971","Carrer de l'Arxiduc Carles, 117-119",0
3517,97,"39.466351208,-0.405608256408","Avinguda de les Tres Creus, 37",0
3518,169,"39.4655825178,-0.404758840176","Carrer de Llombay, 20",0
3519,171,"39.4670435602,-0.404930993484","Carrer del MÃºsic AyllÃ³n, 20",0
3520,98,"39.4674520941,-0.405831678822","Avinguda de les Tres Creus, 25",0
3521,98,"39.4674454446,-0.405947063469","Avinguda de les Tres Creus, 25",0
3522,185,"39.4634796569,-0.406972245274","Carrer de les Tres Forques, 118-120",0
3523,185,"39.4633089081,-0.410123402215","Carrer de les Tres Forques, 173",0
3524,277,"39.4636408561,-0.410017030344","PlaÃ§a de la ColÃ²nia Espanyola de MÃ¨xic, 54",0
3525,5,"39.4630453275,-0.412038327146","Carrer de les Tres Forques, 153",0
3526,5,"39.463169445,-0.408916681968","Carrer de les Tres Forques, 147",0
3527,186,"39.4631780905,-0.4145534966","Calle Andarella, 2",0
3621,211,"39.4787524599,-0.399066450096","Carrer de la Vall de la Ballestera, 47",0
3621,211,"39.4787524599,-0.399066450096","Carrer de la Vall de la Ballestera, 47",0
3622,179,"39.4784581443,-0.400290052307","Carrer de la Vall de la Ballestera, 40",0
3623,179,"39.4785371421,-0.402491670557","Carrer de la Vall de la Ballestera, 50",0
3624,281,"39.4763260537,-0.406372275535","Avinguda PÃ­o Baroja, 3",0
3625,281,"39.4760489988,-0.406442227659","Avinguda PÃ­o Baroja, 3",0
3626,196,"39.4749392435,-0.404277004655","Avinguda de Manuel de Falla, 13",0
3627,121,"39.4780064617,-0.397835266874","Avinguda del Mestre Rodrigo, 18",0
3628,251,"39.4784205417,-0.394412997589","Avinguda de Campanar, 118",0
3629,30,"39.4769905398,-0.395494160932","Avinguda de Tirso de Molina, 18",0
3631,72,"39.4794259647,-0.393803730524","Avinguda de Campanar, 39-41",0
3632,301,"39.4830188122,-0.394209842815","Avinguda de Pius XII, 33",0
3635,121,"39.4763289713,-0.396737024215","Avinguda de PÃ©rez GaldÃ³s, 33",0
3701,242,"39.5015943185,-0.369019240921","Avinguda de la ConstituciÃ³, 297-299",0
3702,62,"39.5014046028,-0.369093216988","Avinguda de la ConstituciÃ³, 297",0
3703,66,"39.4936241882,-0.373029676085","Avinguda de la ConstituciÃ³, 188",0
3704,255,"39.5030380389,-0.368334911152","CamÃ­ RacÃ³ de l'Anell, 7",0
3906,335,"39.4550116136,-0.346163426214","Paseo de la Alameda, 54T",0
3907,289,"39.4578095148,-0.348215012377","Carrer del Pintor Maella, 35",0
3908,101,"39.4582671481,-0.348222761304","Carrer del Pintor Maella, 35",0
3909,251,"39.4606616452,-0.347936613145","Carrer del Pintor Maella, 22",0
3913,40,"39.4597464815,-0.341793547284","Carrer de Menorca, 11",0
3914,80,"39.4592560387,-0.34032930814","Carrer d'Eivissa, 25",0
3915,220,"39.4604857977,-0.340825752659","Carrer de Menorca, 4-6",0
3916,260,"39.4599816745,-0.340253651167","Carrer d'Eivissa, 22",0
3917,80,"39.4602175135,-0.340059930321","Carrer d'Eivissa, 17",0
3918,346,"39.4597860975,-0.350286439071","Avinguda de FranÃ§a, 34-142",0
3919,140,"39.4577938545,-0.350230043606","Paseo de la Alameda, 46",0
3920,346,"39.4592960416,-0.347988322877","Avinguda de FranÃ§a, 182",0
3921,166,"39.4592950028,-0.346986422029","Avinguda de FranÃ§a, 49",0
3922,164,"39.4591575168,-0.340761870966","Avinguda de les Balears, 66",0
3923,165,"39.4600303564,-0.344351338631","Avinguda de les Balears, 62",0
3924,165,"39.4603388635,-0.34562710708","Avinguda de les Balears, 89",0
4420,161,"39.49710442,-0.366844723173","Avinguda dels Germans Machado, 55",0
4422,341,"39.496022918,-0.363333731194","Avinguda dels Germans Machado, 13",0
4423,161,"39.4959205739,-0.362377350789","Avinguda dels Germans Machado, 13",0
4424,341,"39.4951650923,-0.360426817385","Avinguda dels Germans Machado, 7",0
4425,161,"39.4950979155,-0.359547863749","Avinguda dels Germans Machado, 7",0
4426,220,"39.4947287054,-0.356368678845","Avinguda lÂ´Orchata, 45",0
4427,40,"39.4943851806,-0.356805681625","Avinguda lÂ´Orchata, 45",0
4428,248,"39.4933081745,-0.358106027686","Carrer d'Emili BarÃ³, 85",0
4429,228,"39.4946113091,-0.365782284521","Carrer de Sant Vicent de PaÃ¼l, 44",0
4430,48,"39.4947710773,-0.365378903801","Carrer de Sant Vicent de PaÃ¼l, 44",0
4431,318,"39.4945378108,-0.365399435546","Carrer de Santiago RusiÃ±ol, 23",0
4432,138,"39.4948797638,-0.365807446721","Carrer de Santiago RusiÃ±ol, 23",0
4301,211,"39.4458499605,-0.369999607372","Avinguda de Fernando Abril Martorell, 2",0
4302,31,"39.4450627055,-0.370988302239","Avinguda de Fernando Abril Martorell, 48",0
4303,268,"39.4451710648,-0.369068526645","Avinguda d'AusiÃ s March, 116-120",0
4304,88,"39.4448990769,-0.368856283744","Avinguda d'AusiÃ s March, 107",0
4306,120,"39.4473885965,-0.367646212597","Carrera de la Fonteta de Sant LluÃ­s, 107",0
4307,300,"39.4474927217,-0.367774358027","Carrera de la Fonteta de Sant LluÃ­s, 136",0
4308,283,"39.4463892489,-0.367040077942","Carrer del Gravador JordÃ¡n, 5",0
4312,81,"39.4463403397,-0.380130625396","Carretera Malilla, 99",0
4313,354,"39.4452824709,-0.378172241196","Avinguda de Fernando Abril Martorell, 99",0
4327,306,"39.4451325481,-0.378702766234","Avinguda de Fernando Abril Martorell, 99",0
4328,174,"39.4448345237,-0.378653492087","PlaÃ§a Num 155 Res Urb, 208",0
4329,354,"39.4444246976,-0.374701238096","PlaÃ§a Num 155 Res Urb, 11",0
4330,70,"39.4444714628,-0.371157855387","Avinguda de Fernando Abril Martorell, 48",0
4401,198,"39.4984396199,-0.38242069287","Avinguda dels Germans Machado, 137",0
4402,198,"39.4990042959,-0.379909322743","Avinguda dels Germans Machado, 133",0
4403,92,"39.5002495723,-0.381208562757","CamÃ­ de Montcada, 183",0
4404,272,"39.4996807874,-0.381385707413","CamÃ­ de Montcada, 183",0
4405,272,"39.500343621,-0.381315559398","CamÃ­ de Montcada, 183",0
4406,18,"39.4982659244,-0.382710740661","Avinguda dels Germans Machado, 137",0
4407,308,"39.4983468551,-0.381410318129","CamÃ­ de Montcada, 137",0
4408,92,"39.4975605847,-0.381199536416","CamÃ­ de Montcada, 137",0
4409,102,"39.4970860696,-0.381207703159","CamÃ­ de Montcada, 130-132",0
4410,176,"39.4994217936,-0.375571792844","Avinguda dels Germans Machado, 79",0
4417,341,"39.4970314616,-0.367109639995","Avinguda dels Germans Machado, 55",0
4418,244,"39.4973680158,-0.369269487189","Carrer de Sant Joan Bosco, 93",0
4419,161,"39.4971737962,-0.366795824754","Avinguda dels Germans Machado, 55",0
